female,age,race,obs,wage,emp,grad,length,first,wage_sd,emp_sd,grad_sd,length_sd,first_sd,coll,prog
1,-1,1,424,83675.453,84.910004,62.689999,15.39,15.01,469.50165,.67464232,.91812229,.0024953161,.093233347,College 7,Natural Sciences
0,-1,2,166,78398.367,85.599998,61.220001,15.4,15.01,1578.4161,1.8548878,.20396763,.007945234,.14813577,College 7,Natural Sciences
1,-1,2,174,81871.094,85.940002,62.349998,15.71,15.26,480.41705,.58053064,.029251844,.14963911,.053345315,College 7,Natural Sciences
0,-1,3,182,74779.953,83.489998,60.630001,15.29,14.82,227.15511,.88248718,.9140324,.35485736,.20200923,College 7,Natural Sciences
1,-1,3,210,82178.797,84.919998,61.810001,15.33,15.45,407.29462,.33882105,.67735356,.53761077,.28416106,College 7,Natural Sciences
0,-1,4,104,79606.422,85.419998,63.279999,15.62,15.2,1911.6029,2.1165445,.41583607,.096444055,.28096002,College 7,Natural Sciences
1,-1,4,105,85005.688,85.779999,66.650002,15.19,14.21,756.46326,.27858448,.25308755,.1760074,.23643009,College 7,Natural Sciences
0,-1,0,969,84695.328,86.580002,65.580002,15.38,15.07,450.12668,.54664367,.56920362,.010219434,.10563513,College 7,Nursing
1,-1,0,991,92317.852,87.720001,67.32,15.61,15.49,517.55371,.54140985,.33360508,.38654721,.01749227,College 7,Nursing
0,-1,1,474,75366.594,84.089996,59.540001,15.26,15.41,102.13128,.48532978,1.0246608,.60075414,.10433751,College 7,Nursing
1,-1,1,453,81354.852,85.620003,62.130001,15.34,14.64,159.46465,.5903818,.70566076,.052112631,.22713022,College 7,Nursing
0,-1,2,212,75782.609,83.889999,57.68,15.09,14.13,820.1745,.50636649,.59362286,.29843199,.87648404,College 7,Nursing
1,-1,2,175,79637.031,82.739998,61.259998,15.17,15.49,645.58838,.58225638,.99805403,.31696826,.18740222,College 7,Nursing
0,-1,3,198,73684.172,81.360001,55.52,15.23,15.51,1138.4645,.8041206,1.1748894,.24334778,.40711346,College 7,Nursing
1,-1,3,191,80417.453,85.43,61.860001,15.19,15.56,301.72437,1.1165601,1.3243622,.074087925,.9680149,College 7,Nursing
0,-1,4,98,77875.031,85.970001,62.43,15.74,15.16,1871.2632,2.9226351,2.0104384,.8420797,.53653502,College 7,Nursing
1,-1,4,84,85203.258,83.5,61.970001,15.67,15.74,163.40536,.540806,2.1953216,.98451972,.28334266,College 7,Nursing
0,-1,0,469,110826.7,87.849998,71.889999,15.63,15.24,993.98993,1.2382468,.32922441,.084499776,.09096612,College 7,Psychology
1,-1,0,466,116792.51,88.769997,72.18,15.63,14.87,1899.8959,1.4412146,.51017416,.033594638,.060996879,College 7,Psychology
0,-1,1,220,98681.648,87.610001,68.220001,15.64,16.26,2075.0862,4.6093545,.9979524,.21315554,.21975204,College 7,Psychology
1,-1,1,252,103885.34,88.690002,70.790001,15.74,15.26,476.59702,1.1965144,.21108209,.080862358,.18782972,College 7,Psychology
0,-1,2,91,92259.43,86.519997,68.059998,15.54,15.73,247.86101,.20434183,3.3553004,.026839491,.31146559,College 7,Psychology
1,-1,2,96,101318.35,88.019997,66.830002,15.72,14.96,110.43544,3.422143,1.1416055,.58653164,.34795868,College 7,Psychology
0,-1,3,105,94760.094,85.849998,66.370003,15.08,15.89,788.50922,.9509421,.91354799,.23838237,.11562956,College 7,Psychology
1,-1,3,95,102466.71,92.709999,68.489998,15.56,13.74,201.16284,.66435993,.90946573,1.2938538,.15329912,College 7,Psychology
0,-1,4,54,101473.16,88.559998,69,15.31,14.8,3054.8618,2.6932561,1.0777061,.34100345,.49277979,College 7,Psychology
1,-1,4,63,110137.51,82.139999,71.139999,15.44,14.04,1872.9341,1.1904042,7.4519,.38928023,.32404044,College 7,Psychology
0,-1,0,471,70679.469,78.269997,54.77,15.09,14.48,975.46375,.43555686,2.2316232,.45114329,.075554848,College 8,Automotive Tech
1,-1,0,460,76401.547,82.82,58.66,15.24,14.41,1418.2007,.99859524,1.6760366,.12216292,.30070052,College 8,Automotive Tech
0,-1,1,240,69744.031,78.129997,55.09,14.78,14.39,1614.6028,1.0789391,1.643124,.1856371,.021482844,College 8,Automotive Tech
1,-1,1,228,76748.313,84.190002,60.400002,15.34,15.31,629.46454,.93335533,1.1892095,.36268657,.18240067,College 8,Automotive Tech
0,-1,2,87,73945.844,81.160004,54.560001,15.06,14.75,365.59766,2.5250762,2.2790241,.38850352,.24087027,College 8,Automotive Tech
1,-1,2,84,76509.141,82.120003,60.549999,14.8,15.03,1791.7655,4.2812638,.8035081,.18347624,.27596828,College 8,Automotive Tech
0,-1,3,113,75037.328,82.650002,61.509998,15.52,16.1,597.32983,.1949437,1.2252417,.35077131,.10375535,College 8,Automotive Tech
1,-1,3,88,76519.297,88.5,60.16,15.67,15.37,414.57965,.051491804,.12344232,.20981866,.47196472,College 8,Automotive Tech
0,-1,4,58,82349.281,88.43,66.300003,15.79,14.87,1012.5165,.36529201,1.9897319,.6515702,.59852028,College 8,Automotive Tech
1,-1,4,56,86232.258,81.940002,66.18,15.26,15.14,867.14258,.9165442,2.4504118,1.7793944,.49548119,College 8,Automotive Tech
0,-1,0,959,72771.977,79.360001,56.830002,15.23,14.74,102.36937,.65879381,1.4268191,.21476941,.02710145,College 8,Business
1,-1,0,958,78823.453,83.959999,60.59,15.39,15.15,125.07757,.4561291,.98844838,.15925412,.014801818,College 8,Business
0,-1,1,477,71544.273,79.709999,55.07,15.1,14.93,210.8102,.15426023,1.8101277,.012312136,.42838362,College 8,Business
1,-1,1,453,76908.617,83.660004,59.900002,15.23,15.19,49.966274,.019663658,1.4102705,.17639826,.11007251,College 8,Business
0,-1,2,184,73191.656,81.309998,57.049999,15.44,14.89,513.53949,.83723265,1.6909893,.67237496,.4119654,College 8,Business
1,-1,2,180,79928.797,82.379997,60.080002,15.32,15.68,304.69342,2.5907042,1.9358093,.5713762,.1128493,College 8,Business
0,-1,3,187,76296.813,83.720001,59.200001,15.45,14.11,881.74048,.51252621,.40172732,.14030698,.12388653,College 8,Business
1,-1,3,199,78620.477,84.650002,61.57,15.14,14.25,1462.1812,.13508695,.9725945,.16036552,.54429638,College 8,Business
0,-1,4,104,78770.344,84.349998,60.34,15.52,15.37,1845.5879,1.2965167,.36070284,.15081839,.059429791,College 8,Business
1,-1,4,91,86881.32,86.199997,61.040001,15.48,15.82,1399.6459,.037584227,.34922633,.3789328,.021885488,College 8,Business
0,-1,0,939,81452.344,84.260002,61.759998,15.31,14.91,247.12558,.045372598,.85335594,.027076887,.097027689,College 8,Education
1,-1,0,932,88174.594,86.300003,65.139999,15.51,15.04,645.63635,.28946459,.40969288,.11090679,.065547176,College 8,Education
0,-1,1,468,78984.242,82.599998,60.860001,15.42,15.24,912.00677,.93320721,1.280578,.18584661,.23551971,College 8,Education
1,-1,1,483,84636.953,85.690002,64.040001,15.57,15.07,427.59732,.66144693,.12568198,.027086355,.076174818,College 8,Education
0,-1,2,188,76458.25,83.529999,63.299999,15.49,14.79,703.08234,1.0447909,.422656,.074920841,.61766547,College 8,Education
1,-1,2,180,80286.969,86.730003,63.07,15.57,14.29,355.59109,2.1351261,.4731192,.073201299,.30657175,College 8,Education
0,-1,3,171,80193.289,84.209999,62.68,15.19,14.87,789.35779,.14294457,1.3844866,.18873847,.082524426,College 8,Education
1,-1,3,194,85593.156,87.059998,63.959999,15.26,15.34,701.37115,.56796962,.63850957,.38867128,.3009133,College 8,Education
0,-1,4,99,84841.406,84.720001,61.490002,15.34,14.73,4851.5938,5.4457836,.41653806,.50763404,.12415957,College 8,Education
1,-1,4,89,91888.18,86.400002,64.910004,15.48,14.46,619.47986,.93449229,1.6119443,.028603258,.35728005,College 8,Education
0,-1,0,971,77638.938,83.010002,61.330002,15.44,14.84,757.99768,.43385229,.6130681,.40136892,.027781785,College 8,Information Tech
1,-1,0,998,83735.094,86.57,64.220001,15.52,14.72,294.41141,.56867015,.51415467,.038455304,.002586497,College 8,Information Tech
0,-1,1,455,72272.344,82.580002,58.240002,15.26,14.8,59.075367,.025157437,.97861266,.096436232,.050039303,College 8,Information Tech
1,-1,1,465,80510.367,85.639999,59.970001,15.42,15.4,805.14771,2.4057269,.32646206,.10413791,.27705556,College 8,Information Tech
0,-1,2,202,73128.172,80.610001,56.259998,15.11,14.98,121.90388,.77600235,1.1767679,.12741579,.44727409,College 8,Information Tech
1,-1,2,177,74375.469,84.230003,60.139999,15.44,13.66,1090.642,.64111531,2.2904518,.2700364,.30422935,College 8,Information Tech
0,-1,3,222,75614.656,81.400002,57.759998,15.36,14.94,1199.4637,.9219287,1.353148,.010379682,.4442879,College 8,Information Tech
1,-1,3,205,79232,86.720001,62.279999,15.38,14.79,912.83777,.13864985,.078145958,.71808922,.11032735,College 8,Information Tech
0,-1,4,101,79667.508,82.790001,64.489998,15.26,14.69,138.73248,.23960723,1.1330165,.45939642,.37093374,College 8,Information Tech
1,-1,4,111,82883.57,82.93,65.389999,15.6,15.9,608.47174,2.2855487,1.1526184,.4181107,.21594207,College 8,Information Tech
0,-1,0,949,88991.953,87.190002,67.18,15.47,14.8,842.11346,.43715531,.20794591,.004998832,.12278642,College 8,Liberal Arts
1,-1,0,956,96046.906,88.089996,68.589996,15.55,15.05,720.40875,.98465824,.11480883,.12568069,.20322262,College 8,Liberal Arts
0,-1,1,472,84249.906,84.5,64.010002,15.43,14.47,547.09106,.98213321,1.1777799,.14916858,.018571133,College 8,Liberal Arts
1,-1,1,454,90319.148,86.839996,65.660004,15.46,15.21,1016.8553,.42668766,.72267967,.35476989,.65319639,College 8,Liberal Arts
0,-1,2,179,82413.648,84.870003,61.950001,15.37,15.84,937.80066,.20070229,1.0158678,.043951716,.52135837,College 8,Liberal Arts
1,-1,2,180,90723.656,87.260002,65.620003,15.53,15.37,2647.52,.347949,2.6167824,.22387592,.38316175,College 8,Liberal Arts
0,-1,3,200,84127.852,86.860001,64.129997,15.21,15.74,1066.1603,1.0090524,1.4974054,.81393868,.097958751,College 8,Liberal Arts
1,-1,3,167,91337.094,86.57,61.549999,15.54,15.18,610.8739,.29172292,1.4553121,.82055432,.76043999,College 8,Liberal Arts
0,-1,4,90,92193.148,86.769997,64.010002,15.71,15.51,3197.4241,1.5440977,2.2002494,.17905946,.10974178,College 8,Liberal Arts
1,-1,4,102,92834.367,86.07,66.870003,15.69,15.09,2415.0872,1.4791269,.82727593,1.1474768,.88188583,College 8,Liberal Arts
0,-1,0,983,89971.82,87.529999,67.080002,15.59,15.07,164.19705,.92998612,.014366501,.25637189,.02058758,College 8,Natural Sciences
1,-1,0,977,96281.906,88.230003,68.110001,15.57,14.92,2.0818222,.035647511,.025039436,.14738943,.081030451,College 8,Natural Sciences
0,-1,1,440,82524.953,84.199997,63.290001,15.3,15.1,580.40186,.037613411,.30051324,.10414595,.066592455,College 8,Natural Sciences
1,-1,1,456,88213.141,86.93,64.93,15.48,15.26,403.22891,1.053498,.72820234,.033805989,.3890835,College 8,Natural Sciences
0,-1,2,189,81397.797,85.709999,61.419998,15.29,14.81,864.88757,1.0307801,1.2660515,.67864507,.38403654,College 8,Natural Sciences
1,-1,2,196,84788.617,87.120003,64.339996,15.61,15.52,1842.0573,1.237216,1.2102168,.18747644,.023261754,College 8,Natural Sciences
0,-1,3,184,81916.469,86.169998,60.029999,15.48,16.07,295.04932,1.7787931,.3654632,.034481477,.16548941,College 8,Natural Sciences
1,-1,3,201,87471.898,84.82,65.300003,15.5,14.76,405.25461,1.4193372,.30376309,.18838973,.12653616,College 8,Natural Sciences
0,-1,4,83,81794.391,88.43,62.619999,15.79,15.08,1562.9485,2.5220718,.25145948,.36067662,1.2241707,College 8,Natural Sciences
1,-1,4,80,93750.531,88.470001,68.699997,15.55,16.780001,2293.3022,.40825361,1.36005,.77204078,.085930847,College 8,Natural Sciences
0,-1,0,939,90828.75,87.57,65.639999,15.42,14.82,95.902542,.39620039,.06126247,.10699872,.084350169,College 8,Nursing
1,-1,0,985,96170.508,88.629997,68.089996,15.45,15.07,1036.629,1.9803084,.48030642,.30843762,.0050060479,College 8,Nursing
0,-1,1,455,79822.719,84.769997,61.189999,15.39,15.2,583.18097,.40052155,.89709592,.12906185,.14098482,College 8,Nursing
1,-1,1,482,85766.031,86.169998,65.230003,15.48,15.08,799.92719,.013182832,.29408649,.055777989,.17191212,College 8,Nursing
0,-1,2,200,79002.602,82.57,58.790001,15.36,14.58,369.83044,.3053261,1.4424613,.3665151,.13968788,College 8,Nursing
1,-1,2,196,82704.43,85.330002,65.790001,15.48,15.35,1157.583,.15835182,1.3149811,.48023945,.16771555,College 8,Nursing
0,-1,3,189,80542.867,84.330002,61.779999,15.65,15.07,236.15456,.30388457,.49737263,.25663206,.71736723,College 8,Nursing
1,-1,3,211,87500.813,86.230003,64.870003,15.47,15.07,1573.7551,1.5568978,.82687193,.045301169,.19915891,College 8,Nursing
0,-1,4,93,87569.227,86.230003,63.490002,15.17,13.68,1535.3628,.92201453,1.8557199,.1721949,.38069481,College 8,Nursing
1,-1,4,99,92277.289,88.32,67.720001,15.38,16.940001,2349.469,1.5638602,.28960952,.43588728,.43650952,College 8,Nursing
0,-1,0,500,89779.094,88.18,65.300003,15.47,15.1,303.12521,1.0256367,.30582121,.26901573,.08565326,College 8,Psychology
1,-1,0,424,94072.391,87.389999,66.470001,15.39,15.47,327.29126,1.3197812,.07658647,.20006512,.44917625,College 8,Psychology
0,-1,1,226,80200.109,83.970001,60.93,15.34,15.73,1292.1642,.98197126,.54499191,.57185429,.19543168,College 8,Psychology
1,-1,1,246,84761.656,85.400002,63.799999,15.37,14.39,330.25662,.58862329,2.1226106,.41664693,.044575132,College 8,Psychology
0,-1,2,92,75273.43,84.339996,58.889999,15.47,15.01,511.60632,.079169869,.89735019,.24014241,.37578744,College 8,Psychology
1,-1,2,93,80013.883,84.089996,61.110001,15.46,15.91,338.00455,1.4553638,.52691519,.042555511,.52783746,College 8,Psychology
0,-1,3,89,75490.211,80.75,57.720001,15.47,15.06,620.09674,.49433777,.79694182,.2425195,.10685044,College 8,Psychology
1,-1,3,92,87511.719,82.760002,62.650002,15.72,13.76,360.42758,.90924096,.22223647,.40989709,.045895234,College 8,Psychology
0,-1,4,54,79497.938,90.699997,67.779999,15.28,14.71,2907.5745,3.252955,.83972591,.36915872,2.2366886,College 8,Psychology
1,-1,4,58,82651.656,85.410004,61.57,15.76,12.7,885.17126,2.3147163,4.136991,1.2172108,.36358839,College 8,Psychology
0,-1,0,482,70710.188,79.510002,54.950001,14.97,15.41,323.27924,.022469606,2.1901529,.17451981,.22720991,College 9,Automotive Tech
1,-1,0,461,75711.18,82.339996,59.290001,15.31,14.88,447.04666,.62883228,1.5207742,.18827036,.084342375,College 9,Automotive Tech
0,-1,1,237,70942.383,81.610001,56.669998,15.2,14.82,650.34729,.34530938,1.0958343,.48270524,.059990477,College 9,Automotive Tech
1,-1,1,244,78189,82.139999,62.009998,15.53,15.03,336.36896,2.2612598,.031313546,.067551523,.040406317,College 9,Automotive Tech
0,-1,2,101,76685.523,82.080002,59.82,15.65,16.049999,2809.9192,.25876179,.85711765,.50963938,.21283908,College 9,Automotive Tech
1,-1,2,95,77555.227,82.190002,61,14.7,15.02,1214.8883,1.3850353,.1837631,.30344629,.85354984,College 9,Automotive Tech
0,-1,3,86,80331.32,82.459999,63.369999,15.14,15.3,23.727097,.35315925,.22894371,.65481806,.41645175,College 9,Automotive Tech
1,-1,3,94,82010.203,85.32,62.349998,15.48,14.74,339.99142,4.9669242,.9555679,.47827491,1.2092812,College 9,Automotive Tech
0,-1,4,63,90190.727,88.809998,66.519997,15.62,16,1522.777,5.0154433,1.8864744,1.0582287,1.5518701,College 9,Automotive Tech
1,-1,4,57,87943.344,88.809998,66.639999,15.44,14.76,1267.255,5.7334461,.10073578,.65120375,.61694586,College 9,Automotive Tech
0,-1,0,961,76274.156,83.580002,59.459999,15.21,14.77,562.5177,.39049011,1.1362873,.14355853,.19830653,College 9,Business
1,-1,0,1002,81230.922,85.989998,63.259998,15.53,15.43,415.11908,1.3579654,.98288208,.10532679,.0016966583,College 9,Business
0,-1,1,488,75647.047,83.269997,59.07,15.31,14.82,588.00299,.40124601,1.1081098,.069603011,.040579941,College 9,Business
1,-1,1,468,81995.578,86,61.889999,15.39,15.35,257.05408,1.3774643,.61365038,.1878247,.16593273,College 9,Business
0,-1,2,192,77482.039,80.010002,58.66,15.26,14.72,196.97859,.6744467,.88988519,.19633809,.666017,College 9,Business
1,-1,2,190,80938.773,84.639999,62.889999,15.6,15.21,566.43103,.26135364,.19210219,.80753905,.38762331,College 9,Business
0,-1,3,189,78610.227,84.669998,62.790001,15.15,15.3,1695.4379,.0024210068,.067018084,.72042853,.45948932,College 9,Business
1,-1,3,181,83014.289,86.440002,63.349998,15.64,14.87,69.855881,1.4495277,.42406431,.045965448,.59074396,College 9,Business
0,-1,4,95,81946.297,88.440002,67.18,15.19,15.36,1599.7213,2.0693145,1.2480991,.28247288,.31091326,College 9,Business
1,-1,4,97,93578.406,86.830002,67.68,15.59,15.35,2788.9536,1.6253842,2.512382,.034851789,.14772198,College 9,Business
0,-1,0,972,75805.641,82.349998,60.130001,15.42,14.67,52.206974,.43459788,1.6494001,.27613732,.10030528,College 9,Education
1,-1,0,984,82666.719,85.25,63.57,15.5,15.11,82.337479,.2051795,.5088079,.0093809282,.10798842,College 9,Education
0,-1,1,504,74065.023,81.309998,58,15.26,14.17,22.053652,.5410409,1.558498,.10112892,.044944305,College 9,Education
1,-1,1,465,79603.109,83.610001,61.970001,15.36,15.05,1300.7904,.45660248,.88481247,.13651323,.43150982,College 9,Education
0,-1,2,207,74009.859,80.760002,56.98,14.9,15.96,1071.8368,1.2491776,.73180926,.011855528,.11733852,College 9,Education
1,-1,2,166,83353.883,81.610001,61.290001,15.52,15.61,1456.6764,1.6567986,1.2875791,.11181649,.58707511,College 9,Education
0,-1,3,189,76128.117,82.730003,58.540001,15.31,14.5,1759.3469,1.1890047,1.3108357,.24068801,.027083505,College 9,Education
1,-1,3,211,81031.148,85.43,61.5,15.5,14.24,1637.1573,.34206736,.89541495,.17190877,.029525029,College 9,Education
0,-1,4,91,86415.758,85.099998,63.09,15.53,15.46,158.01738,2.4309423,2.8621795,.6036945,.90585881,College 9,Education
1,-1,4,104,87435.617,85.519997,65.559998,15.69,14.94,234.85959,.088230677,.66203845,.86806691,.033482064,College 9,Education
0,-1,0,956,83077.531,85.720001,64.220001,15.43,14.96,1156.6897,.76852733,.81365162,.2538749,.17113206,College 9,Information Tech
1,-1,0,952,88692.133,86.93,65.889999,15.55,15.05,765.0094,.23629695,.084414154,.14052306,.0074143494,College 9,Information Tech
0,-1,1,503,77985.477,82.580002,60.970001,15.36,14.63,144.66124,.24411608,.59038979,.037252337,.012583952,College 9,Information Tech
1,-1,1,478,81475.57,84.489998,62.139999,15.38,14.95,271.07697,1.0172961,.48816746,.039173286,.017410247,College 9,Information Tech
0,-1,2,196,76139.758,83.82,59.18,15.02,15.56,2071.8345,1.2170081,1.2812581,.43637416,.40726891,College 9,Information Tech
1,-1,2,164,82488.648,86.029999,63.950001,15.47,14.73,118.72355,1.2696847,.68181926,.30264118,.20403986,College 9,Information Tech
0,-1,3,188,79477.703,83.360001,61.830002,15.55,15.21,230.57401,2.6462407,.080183707,.23669992,.83508402,College 9,Information Tech
1,-1,3,181,84429.406,87.019997,67.110001,15.36,14.7,408.08618,1.2802715,.14569198,.044826258,.48592171,College 9,Information Tech
0,-1,4,114,90846.531,84.559998,65.260002,15.55,14.61,1960.321,.68378377,1.3799498,.11705088,.025284894,College 9,Information Tech
1,-1,4,77,90235.969,83.809998,70.779999,15.59,14.12,2826.5615,.20673913,2.3459265,.70726466,.098070078,College 9,Information Tech
0,-1,0,971,94932.773,87.43,67.910004,15.56,15.44,281.85516,2.0031288,.40010107,.28880182,.17285919,College 9,Liberal Arts
1,-1,0,932,100621.22,88.660004,69.309998,15.55,15.36,187.57581,.41405538,.072737277,.14983673,.2308965,College 9,Liberal Arts
0,-1,1,473,88057.648,86.18,65.18,15.56,14.93,712.56543,.23659906,.252924,.1568239,.29103816,College 9,Liberal Arts
1,-1,1,466,95442.344,88.559998,67.989998,15.61,15.04,2019.181,.49292323,.2775082,.43644679,.35625753,College 9,Liberal Arts
0,-1,2,173,88205.828,85.209999,64.099998,15.33,14.53,260.66138,.46633932,.28060991,.3745023,.080657363,College 9,Liberal Arts
1,-1,2,191,91989.883,86.169998,67.43,15.62,15.71,1452.5286,.37115046,.19194549,.10168893,.31050622,College 9,Liberal Arts
0,-1,3,207,89361.703,86.879997,65.720001,15.51,16.209999,193.53218,.37342307,.91380417,.059334133,.54672182,College 9,Liberal Arts
1,-1,3,220,93086.703,88.290001,66.300003,15.78,15.61,12.043376,.67870021,1.0840532,.17926148,.037341405,College 9,Liberal Arts
0,-1,4,86,100805.59,87.940002,67.330002,15.62,14.81,1070.6117,1.0928301,.55230904,.34825566,.098715372,College 9,Liberal Arts
1,-1,4,102,100729.72,88.190002,68.529999,15.44,15.97,1410.8009,.041072141,.95672745,.18904425,.42412055,College 9,Liberal Arts
0,-1,0,928,94550.438,88.699997,67.660004,15.54,14.93,156.36952,.058622729,.37707365,.11095502,.096446693,College 9,Natural Sciences
1,-1,0,1026,100523.45,88.589996,70.519997,15.56,15.37,96.798592,.23134601,.10785453,.0242915,.15308562,College 9,Natural Sciences
0,-1,1,476,86803.156,86.620003,64.650002,15.54,15.6,690.38757,.086982012,.088141963,.053539075,.17217128,College 9,Natural Sciences
1,-1,1,473,93513.344,86.150002,66.980003,15.62,15.19,369.36176,1.2641879,.55416167,.024242163,.068778902,College 9,Natural Sciences
0,-1,2,193,86896.07,87.68,64.709999,15.66,14.49,1009.3568,.46912101,.76243269,.2613475,.51594037,College 9,Natural Sciences
1,-1,2,197,92584.711,87.809998,67.050003,15.65,15.19,755.16223,2.0648942,1.0337063,.34238148,.17331477,College 9,Natural Sciences
0,-1,3,203,86191.398,85.419998,65.089996,15.53,14.86,2044.0596,1.4803656,.14058514,.025963478,.3729389,College 9,Natural Sciences
1,-1,3,181,91433.313,88.459999,68.720001,15.44,14.38,1862.1472,2.0421484,.035339512,.87129271,.76988155,College 9,Natural Sciences
0,-1,4,88,92749.891,86.190002,70.690002,15.44,14.66,1357.5747,1.4717659,.79617214,.24935281,.66668612,College 9,Natural Sciences
1,-1,4,85,95016.656,88.050003,67.82,15.86,14.95,582.53052,2.1161988,1.5904307,.4132404,.036983531,College 9,Natural Sciences
0,-1,0,967,93873.906,87.639999,67.93,15.46,15.13,31.358006,.52471042,.017046716,.025614329,.05407485,College 9,Nursing
1,-1,0,980,100729.68,88.410004,68.620003,15.59,15.32,1150.0682,.98982346,.096567161,.22520089,.06376528,College 9,Nursing
0,-1,1,469,85171.906,86.239998,65.970001,15.51,14.6,660.20514,.35345605,.12353776,.21493319,.25924015,College 9,Nursing
1,-1,1,480,90231.023,88.690002,65.449997,15.63,14.86,40.456017,.16832705,.95599657,.29337168,.2932952,College 9,Nursing
0,-1,2,190,82612.68,87.089996,62.799999,15.4,14.65,1641.6589,2.0476823,.046372373,.12263582,.34749097,College 9,Nursing
1,-1,2,168,87410.781,88.449997,66.879997,15.43,14.94,1196.1454,1.2125007,1.4143124,.018123308,.013159721,College 9,Nursing
0,-1,3,156,81935.461,85.040001,62.84,15.3,14.78,1302.0023,.19992267,2.6030021,.65321654,.12141437,College 9,Nursing
1,-1,3,201,92259.547,87.870003,65.290001,15.62,14.93,669.40381,2.3720646,1.8201684,.29172206,.37729028,College 9,Nursing
0,-1,4,90,94703.906,92.239998,66.989998,15.74,15.27,1258.9998,2.1847451,.22975364,.057574309,.49267033,College 9,Nursing
1,-1,4,90,94617.633,86.379997,72.050003,15.36,15.88,670.95288,1.9465648,.6246655,.21922384,.31122592,College 9,Nursing
0,-1,0,479,93771.742,87.760002,68.349998,15.38,14.65,686.04816,.72814929,.60675412,.23056929,.036618557,College 9,Psychology
1,-1,0,464,100712.86,87.870003,68.400002,15.34,15.19,1009.1594,1.649314,.091159746,.046310011,.027559012,College 9,Psychology
0,-1,1,233,82551.219,85.760002,64.779999,15.16,14.61,901.33942,4.2000923,.30251098,.66434783,.10394993,College 9,Psychology
1,-1,1,255,88045.602,83.900002,65.5,15.41,15.41,895.17609,.34335256,.55731398,.66910565,.54003084,College 9,Psychology
0,-1,2,112,77608.156,85.32,62.389999,15.11,15.89,111.81549,.0061994419,1.1569651,.37774652,.34091511,College 9,Psychology
1,-1,2,96,84649.797,89.709999,66.760002,15.45,14.9,686.81348,2.5657754,.082201548,.15883499,.15266876,College 9,Psychology
0,-1,3,102,82454.977,86.349998,62.599998,15.61,15.14,2767.2744,.41372526,.12037612,.034717869,.13180681,College 9,Psychology
1,-1,3,90,82649.047,88.730003,65.589996,15.7,15.14,373.8407,.33438313,1.6531961,.50772715,.42784017,College 9,Psychology
0,-1,4,59,82380.031,84.300003,64.32,15.68,14.28,1323.9307,.12151854,.563824,1.2458615,.42609531,College 9,Psychology
1,-1,4,58,98518.93,91.190002,69.029999,15.61,14.24,643.66998,7.6165066,.49882957,1.2900347,.50558281,College 9,Psychology
0,-1,0,488,72652.102,81,56.610001,15.24,15.3,848.01184,.56699437,1.864308,.13364367,.30942014,College 10,Automotive Tech
1,-1,0,477,77772.281,83.360001,60.330002,15.4,15.26,1017.1688,.17806987,.84263229,.078937531,.15975708,College 10,Automotive Tech
0,-1,1,250,73241.156,81.75,57.779999,15.3,15.17,100.11489,.4184086,.84743947,.014794327,.38505527,College 10,Automotive Tech
1,-1,1,245,78679.969,84.720001,61.169998,15.44,14.69,196.31819,2.0591676,1.417143,.085191175,.15454708,College 10,Automotive Tech
0,-1,2,96,74134.867,82.370003,59.459999,14.92,15.23,1806.0398,1.2853172,.080498867,.060033616,.1844738,College 10,Automotive Tech
1,-1,2,106,77905.453,85.550003,61.720001,15.55,15.14,1313.6699,.88300204,1.122141,.37190205,.0044572535,College 10,Automotive Tech
0,-1,3,81,84004.047,82.480003,63.18,15.72,15.28,323.125,1.7678566,1.7035518,.1481562,.36257279,College 10,Automotive Tech
1,-1,3,84,83560.039,83.989998,63.610001,15.63,14.88,1546.3861,.20157681,2.085896,.30208573,.47242835,College 10,Automotive Tech
0,-1,4,52,88540.148,88.739998,63.970001,15.53,14.06,605.68927,7.5021992,3.542351,1.635079,.6058923,College 10,Automotive Tech
1,-1,4,61,89698.07,90.480003,66.550003,15.24,16.049999,2090.9114,1.1643617,.59115386,.18260074,.35849819,College 10,Automotive Tech
0,-1,0,960,73598.5,81.139999,57.459999,15.34,15.03,1504.2664,.11191154,1.314779,.044224016,.27938139,College 10,Business
1,-1,0,963,80612.406,84.800003,62.23,15.32,15.31,390.6011,.073669158,.98725933,.22683027,.088835515,College 10,Business
0,-1,1,477,72632.891,80.639999,58.049999,15.09,15.23,21.064157,.32783785,1.563215,.0492623,.033192962,College 10,Business
1,-1,1,483,78755.18,85.139999,61.57,15.39,15.43,604.30554,.44044372,.55901527,.043790471,.092316851,College 10,Business
0,-1,2,194,72233.148,82.349998,58.200001,15.27,14.59,862.23444,.46292433,.016057903,.011257052,.125177,College 10,Business
1,-1,2,212,81851.023,83.639999,61.150002,15.31,15.34,642.96234,1.424412,2.1158352,.31394485,.67048281,College 10,Business
0,-1,3,186,77831.133,82.940002,60.75,15.61,13.89,1439.9082,.14385723,.10861931,.067822143,.0014809489,College 10,Business
1,-1,3,179,82367.344,82.650002,60.82,15.21,14.59,1576.1204,.68169171,1.0160097,.51171875,.4945685,College 10,Business
0,-1,4,103,84865.219,89.989998,64.080002,15.6,16.23,171.14639,2.6447799,.019396488,.034351464,.28379393,College 10,Business
